change_id,comparison_month,before_snapshot_date,after_snapshot_date,change_type,semantic_type,source_name,record_identity,source_record_id,changed_fields,old_value,new_value,source_url,interpretation_note
chg-c9e82f3b69d1cf50,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20120,TRANS20120,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20120,One or more non-volatile source attributes changed outside the headline categories.
chg-d2cdb2a7ac0b070d,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20122,TRANS20122,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001772.pdf,One or more non-volatile source attributes changed outside the headline categories.
chg-e60c0f865a02315b,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20130,TRANS20130,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fTRANS20130.pdf,One or more non-volatile source attributes changed outside the headline categories.
chg-467bee175dfecc44,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20133,TRANS20133,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fTRANS20133.pdf,One or more non-volatile source attributes changed outside the headline categories.
chg-fbb8ad7f2f66f3dd,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20134,TRANS20134,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000248.pdf,One or more non-volatile source attributes changed outside the headline categories.
chg-5bec7d8ebc2195d5,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20135,TRANS20135,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20135,One or more non-volatile source attributes changed outside the headline categories.
chg-47bf81a22736a727,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20136,TRANS20136,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20136,One or more non-volatile source attributes changed outside the headline categories.
chg-d33421b7fe41c721,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20140,TRANS20140,MapScale,"{""MapScale"": 6002}","{""MapScale"": 6002.0}",https://www.tampa.gov/project/trans20140,One or more non-volatile source attributes changed outside the headline categories.
chg-0638e3ede19952bd,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20141,TRANS20141,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20141,One or more non-volatile source attributes changed outside the headline categories.
chg-ef95dde4d6d089e3,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20147,TRANS20147,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20147,One or more non-volatile source attributes changed outside the headline categories.
chg-91d79c48200dd713,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20148,TRANS20148,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20148,One or more non-volatile source attributes changed outside the headline categories.
chg-eafa391f1761cabb,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20168.2,TRANS20168.2,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans201682,One or more non-volatile source attributes changed outside the headline categories.
chg-aec985743c4f15d3,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20168.3,TRANS20168.3,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans201683,One or more non-volatile source attributes changed outside the headline categories.
chg-bd3fccaaeee1ee88,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20171,TRANS20171,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20171,One or more non-volatile source attributes changed outside the headline categories.
chg-ba93711a96431854,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20176,TRANS20176,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20176,One or more non-volatile source attributes changed outside the headline categories.
chg-cf3502c8fdcfd467,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20177.1,TRANS20177.1,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans201771,One or more non-volatile source attributes changed outside the headline categories.
chg-f9387ae5c341900a,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20177.2,TRANS20177.2,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans201772,One or more non-volatile source attributes changed outside the headline categories.
chg-bfacb16d17aedc0f,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20178,TRANS20178,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20178,One or more non-volatile source attributes changed outside the headline categories.
chg-8121ecd8dc5dc85b,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20186,TRANS20186,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-cc439295d6a9911f,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20187,TRANS20187,MapScale;funded;safety,"{""MapScale"": 6000, ""funded"": ""No"", ""safety"": ""No""}","{""MapScale"": 6000.0, ""funded"": ""Yes"", ""safety"": ""Yes""}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-9d3be332aa5885f4,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20188,TRANS20188,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20188,One or more non-volatile source attributes changed outside the headline categories.
chg-3532414e0bd99532,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20189,TRANS20189,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20189,One or more non-volatile source attributes changed outside the headline categories.
chg-824bc47c48601fa6,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20190,TRANS20190,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20190,One or more non-volatile source attributes changed outside the headline categories.
chg-99e89a6f2a04d2c8,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20191,TRANS20191,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20191,One or more non-volatile source attributes changed outside the headline categories.
chg-9acad221953e1940,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20192,TRANS20192,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20192,One or more non-volatile source attributes changed outside the headline categories.
chg-fdad17cc14a4c9dd,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20196,TRANS20196,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20196,One or more non-volatile source attributes changed outside the headline categories.
chg-8b0d391e1c29d1b3,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20197,TRANS20197,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20197,One or more non-volatile source attributes changed outside the headline categories.
chg-b5b3b7f17fb28c82,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20198,TRANS20198,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-a27a5cc60243156b,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20201,TRANS20201,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20201,One or more non-volatile source attributes changed outside the headline categories.
chg-0031e4424c97c73d,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20202,TRANS20202,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20202,One or more non-volatile source attributes changed outside the headline categories.
chg-c3eb34aab09cb3ce,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20203,TRANS20203,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20203,One or more non-volatile source attributes changed outside the headline categories.
chg-393fadcb5003054a,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|TRANS20204,TRANS20204,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa.gov/project/trans20204,One or more non-volatile source attributes changed outside the headline categories.
chg-07e39386475a6e52,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|W70001,W70001,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fW70001.pdf,One or more non-volatile source attributes changed outside the headline categories.
chg-ef8b2ee1f9f48eb9,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|W70005,W70005,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-495cf7ab8b804f49,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|W70020,W70020,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-466d7a2b24e55173,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|W70026,W70026,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-0cba5f0e05b0f22a,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|W70031,W70031,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-eb8d1537dfa5efe5,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|W70033,W70033,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-d71318961420d320,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|W70039,W70039,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-71f615563c9f0561,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|W70062,W70062,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-e00e39f9e5867ea9,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-19-0004,WTR-19-0004,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-19-0004.pdf,One or more non-volatile source attributes changed outside the headline categories.
chg-c9fd096ac6a1ab3d,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0002.1,WTR-20-0002.1,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa-neighborhoods.com/forest-hills/,One or more non-volatile source attributes changed outside the headline categories.
chg-3d54eb81bdefe300,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0002.2,WTR-20-0002.2,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa-neighborhoods.com/virginia-park/,One or more non-volatile source attributes changed outside the headline categories.
chg-8b5672ec87103345,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0002.3,WTR-20-0002.3,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa-neighborhoods.com/east-tampa/,One or more non-volatile source attributes changed outside the headline categories.
chg-2256c17dbd77c8dd,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0002.4,WTR-20-0002.4,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://www.tampa-neighborhoods.com/macfarlane-park/,One or more non-volatile source attributes changed outside the headline categories.
chg-931bfde8a817f37a,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0005.2-JFK BLVD,WTR-20-0005.2-JFK Blvd,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-20-0005.2-JFK,One or more non-volatile source attributes changed outside the headline categories.
chg-644fd1d655e20717,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0005.3-12TH ST,WTR-20-0005.3-12th St,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-451fb1e538d60e9a,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0005.3-W CHELSEA ST TRANSMISSION,WTR-20-0005.3-W Chelsea St Transmission,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-28993aa03dd667f5,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0005.3-W RIVERSIDE HEIGHTS,WTR-20-0005.3-W Riverside Heights,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-c193dc05172c80e3,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0005.5-15TH ST,WTR-20-0005.5-15th St,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CityWideProjectsPublic/FeatureServer/1,One or more non-volatile source attributes changed outside the headline categories.
chg-68161c34f006a021,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0011,WTR-20-0011,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-20-0011.pdf,One or more non-volatile source attributes changed outside the headline categories.
chg-ed48e33bc3789700,2026-09,2026-08-23,2026-09-01,other_field_changed,,capital_locations_line,CAPITAL_LOCATIONS_LINE|NATIVE|WTR-20-0012,WTR-20-0012,MapScale,"{""MapScale"": 6000}","{""MapScale"": 6000.0}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2fWTR-20-0012.pdf,One or more non-volatile source attributes changed outside the headline categories.
